2.861111111111111, 459.6111111111111
6.0, 721.0
13.833333333333334, 401.8
14.0, 683.6470588235294
21.02777777777778, 316.0833333333333
22.025, 386.325
29.0, 568.5
29.5, 331.5
33.5, 650.5
48.15625, 245.625
48.84375, 271.625
58.8235294117647, 265.8235294117647
58.5, 621.5
67.0, 729.5
71.0, 380.2439024390244
85.84210526315789, 597.8421052631579
86.78571428571429, 607.3571428571429
95.5, 434.5
103.75, 389.0
113.0, 264.0
121.29411764705883, 466.5
127.45714285714286, 726.5714285714286
128.34615384615384, 541.3461538461538
129.0, 685.5
156.17021276595744, 319.02127659574467
163.36666666666667, 269.6333333333333
166.0, 480.7352941176471
165.5, 506.0
167.8913043478261, 311.6304347826087
173.25806451612902, 272.64516129032256
176.35714285714286, 258.10714285714283
178.0, 314.5
184.5, 527.0
189.0, 330.0
192.57894736842104, 374.1578947368421
217.36666666666667, 575.3666666666667
223.5, 729.7272727272727
234.78571428571428, 188.35714285714286
240.0, 209.0
241.0, 599.0
261.5813953488372, 636.0232558139535
267.5, 227.5
275.1034482758621, 164.51724137931035
279.0, 554.2647058823529
299.9756097560976, 656.4146341463414
311.5, 13.5
324.5138888888889, 402.3611111111111
353.42622950819674, 520.7213114754098
366.5, 137.5
407.0740740740741, 509.7037037037037
434.0, 483.74545454545455
461.0, 2.0
463.546875, 505.546875
466.625, 686.4166666666666
484.7761194029851, 475.5223880597015
499.375, 486.5833333333333
516.5769230769231, 726.4615384615385
534.3333333333334, 297.875
566.1612903225806, 579.6612903225806
592.0, 584.2439024390244
603.2405063291139, 581.9240506329114
621.271186440678, 481.271186440678
685.0, 552.5
687.7222222222222, 618.8333333333334
692.3018867924528, 748.2452830188679
701.452380952381, 722.7619047619048
716.1449275362319, 347.18840579710144
718.6, 627.2
719.7142857142857, 522.0
729.6666666666666, 618.1515151515151
743.5064935064935, 489.85714285714283
749.0, 761.5
768.3692307692307, 618.1846153846154
781.2142857142857, 862.6428571428571
797.0714285714286, 534.9821428571429
798.5, 520.5
800.0, 791.0
834.3888888888889, 487.6111111111111
861.3076923076923, 531.9615384615385
890.40625, 508.828125
901.5, 965.0
965.7, 555.85
